tweet_id,favorites,retweets,user_followers,user_favourites,date_time
825120256414846976,0,1168,9269328,146823,2017-01-27 23:16:13+00:00
825026590719483904,5920,1168,9268927,146817,2017-01-27 17:04:02+00:00
824796380199809024,0,5111,9268927,146817,2017-01-27 01:49:15+00:00
824775126675836928,14089,3283,9268927,146817,2017-01-27 00:24:48+00:00
824663926340194305,9950,1651,9268927,146817,2017-01-26 17:02:56+00:00
824325613288833024,11203,9903,9268927,146817,2017-01-25 18:38:36+00:00
824297048279236611,14253,3578,9268927,146817,2017-01-25 16:45:05+00:00
824025158776213504,4587,558,9268927,146817,2017-01-24 22:44:42+00:00
823939628516474880,10076,2542,9268927,146817,2017-01-24 17:04:50+00:00
823719002937630720,0,10381,9268927,146817,2017-01-24 02:28:08+00:00
823699002998870016,13229,2339,9268927,146817,2017-01-24 01:08:40+00:00
823581115634085888,12289,2450,9268927,146817,2017-01-23 17:20:14+00:00
823333489516937216,662,22,9268927,146817,2017-01-23 00:56:15+00:00
823322678127919110,14851,3726,9268927,146817,2017-01-23 00:13:17+00:00
823269594223824897,0,9245,9268927,146817,2017-01-22 20:42:21+00:00
822975315408461824,16398,3203,9268927,146817,2017-01-22 01:12:59+00:00
822872901745569793,124254,39994,9268927,146817,2017-01-21 18:26:02+00:00
822859134160621569,12472,2115,9268927,146817,2017-01-21 17:31:20+00:00
822647212903690241,0,5963,9268927,146817,2017-01-21 03:29:14+00:00
822610361945911296,13993,2738,9268927,146817,2017-01-21 01:02:48+00:00
822489057087389700,17143,5963,9268927,146817,2017-01-20 17:00:46+00:00
822462944365645825,26351,13178,9268927,146817,2017-01-20 15:17:01+00:00
822244816520155136,33168,9245,9268927,146817,2017-01-20 00:50:15+00:00
822163064745328640,0,4393,9268927,146817,2017-01-19 19:25:24+00:00
821886076407029760,10694,2147,9268927,146817,2017-01-19 01:04:45+00:00
821813639212650496,0,3128,9268927,146817,2017-01-18 20:16:54+00:00
821765923262631936,7919,1557,9268927,146817,2017-01-18 17:07:18+00:00
821522889702862852,7586,1634,9268927,146817,2017-01-18 01:01:34+00:00
821421320206483457,0,5135,9268927,146817,2017-01-17 18:17:58+00:00
821407182352777218,11119,4001,9268927,146817,2017-01-17 17:21:47+00:00
821153421864615936,236,9,9268928,146817,2017-01-17 00:33:26+00:00
821149554670182400,8121,1826,9268928,146817,2017-01-17 00:18:04+00:00
821107785811234820,9085,1978,9268928,146817,2017-01-16 21:32:06+00:00
821044531881721856,11974,2129,9268928,146817,2017-01-16 17:20:45+00:00
820837357901512704,0,6253,9268928,146817,2017-01-16 03:37:31+00:00
820749716845686786,29887,9238,9268928,146817,2017-01-15 21:49:15+00:00
820690176645140481,11603,3007,9268928,146817,2017-01-15 17:52:40+00:00
820494788566847489,0,523,9268928,146817,2017-01-15 04:56:16+00:00
820446719150292993,0,2398,9268928,146817,2017-01-15 01:45:15+00:00
820314633777061888,3163,523,9268927,146817,2017-01-14 17:00:24+00:00
820078625395449857,18678,5804,9268928,146817,2017-01-14 01:22:35+00:00
820013781606658049,0,1085,9268927,146817,2017-01-13 21:04:55+00:00
819952236453363712,5027,1085,9268927,146817,2017-01-13 17:00:21+00:00
819924195358416896,12254,4553,9268927,146817,2017-01-13 15:08:56+00:00
819711362133872643,12637,2882,9268927,146817,2017-01-13 01:03:12+00:00
819588359383371776,9168,1872,9268927,146817,2017-01-12 16:54:26+00:00
819347104292290561,6852,1119,9268927,146817,2017-01-12 00:55:47+00:00
819238181065359361,2142,379,9268927,146817,2017-01-11 17:42:57+00:00
819227688460238848,21825,6253,9268927,146817,2017-01-11 17:01:16+00:00
819015337530290176,0,34599,9268927,146817,2017-01-11 02:57:27+00:00
819015331746349057,0,17824,9268927,146817,2017-01-11 02:57:26+00:00
819006400881917954,43088,17824,9268927,146817,2017-01-11 02:21:57+00:00
819004803107983360,82797,34599,9268927,146817,2017-01-11 02:15:36+00:00
818646164899774465,0,19485,9268927,146817,2017-01-10 02:30:30+00:00
818627210458333184,21257,7070,9268927,146817,2017-01-10 01:15:10+00:00
818614493328580609,9319,2358,9268927,146817,2017-01-10 00:24:38+00:00
818588835076603904,0,5706,9268927,146817,2017-01-09 22:42:41+00:00
818536468981415936,10293,2279,9268927,146817,2017-01-09 19:14:36+00:00
818307523543449600,0,7482,9268927,146817,2017-01-09 04:04:51+00:00
818259473185828864,10430,2091,9268928,146817,2017-01-09 00:53:55+00:00
818145370475810820,11635,2372,9268928,146817,2017-01-08 17:20:31+00:00
817908911860748288,4612,741,9268928,146817,2017-01-08 01:40:55+00:00
817827839487737858,48718,25179,9268928,146817,2017-01-07 20:18:46+00:00
817777686764523521,10239,2524,9268928,146817,2017-01-07 16:59:28+00:00
817536400337801217,11145,2738,9268928,146817,2017-01-07 01:00:41+00:00
817502432452313088,0,3147,9268928,146817,2017-01-06 22:45:43+00:00
817423860136083457,31920,13622,9268928,146817,2017-01-06 17:33:29+00:00
817415592588222464,5306,892,9268928,146817,2017-01-06 17:00:38+00:00
817181837579653120,0,7886,9268928,146817,2017-01-06 01:31:47+00:00
817171292965273600,8315,1874,9268928,146817,2017-01-06 00:49:53+00:00
817120970343411712,11561,2418,9268928,146817,2017-01-05 21:29:55+00:00
817056546584727552,8149,1523,9268928,146817,2017-01-05 17:13:55+00:00
816829038950027264,0,4400,9268928,146817,2017-01-05 02:09:53+00:00
816816676327063552,9493,1898,9268928,146817,2017-01-05 01:20:46+00:00
816697700272001025,9260,2062,9268928,146817,2017-01-04 17:27:59+00:00
816450570814898180,28753,7482,9268928,146817,2017-01-04 01:05:59+00:00
816336735214911488,8179,1808,9268928,146817,2017-01-03 17:33:39+00:00
816091915477250048,8492,1994,9268928,146817,2017-01-03 01:20:49+00:00
816062466425819140,0,946,9268929,146817,2017-01-02 23:23:48+00:00
816014286006976512,0,4891,9268929,146817,2017-01-02 20:12:21+00:00
815990720817401858,4698,946,9268929,146817,2017-01-02 18:38:42+00:00
815966073409433600,21166,7886,9268929,146817,2017-01-02 17:00:46+00:00
815745968457060357,0,3866,9268929,146817,2017-01-02 02:26:09+00:00
815736392542261248,9323,2127,9268929,146817,2017-01-02 01:48:06+00:00
815639385530101762,7830,1557,9268929,146817,2017-01-01 19:22:38+00:00
815390420867969024,9837,3578,9268929,146817,2017-01-01 02:53:20+00:00
814986499976527872,7265,1190,9268929,146817,2016-12-31 00:08:17+00:00
814638523311648768,10708,2530,9268930,146817,2016-12-30 01:05:33+00:00
814578408554463233,0,5471,9268930,146817,2016-12-29 21:06:41+00:00
814530161257443328,8225,1743,9268930,146817,2016-12-29 17:54:58+00:00
814153002265309185,27306,8126,9268930,146817,2016-12-28 16:56:16+00:00
813944609378369540,0,2964,9268930,146817,2016-12-28 03:08:11+00:00
813910438903693312,8868,1737,9268930,146817,2016-12-28 00:52:25+00:00
813812741911748608,34674,13058,9268930,146817,2016-12-27 18:24:12+00:00
813800681631023104,7889,1653,9268930,146817,2016-12-27 17:36:16+00:00
813217897535406080,17716,6862,9268930,146817,2016-12-26 03:00:30+00:00
813202720496779264,8779,1709,9268930,146817,2016-12-26 02:00:11+00:00
813187593374461952,18861,4058,9268930,146817,2016-12-26 01:00:05+00:00
813172488309972993,8817,1811,9268930,146817,2016-12-26 00:00:03+00:00
813157409116065792,7392,2071,9268930,146817,2016-12-25 23:00:08+00:00
813142292504645637,8096,2249,9268930,146817,2016-12-25 22:00:04+00:00
813130366689148928,4266,421,9268930,146817,2016-12-25 21:12:41+00:00
813127251579564032,11234,2925,9268930,146817,2016-12-25 21:00:18+00:00
813112105746448384,9809,2575,9268930,146817,2016-12-25 20:00:07+00:00
813096984823349248,10047,3398,9268930,146817,2016-12-25 19:00:02+00:00
813081950185472002,9433,2603,9268930,146817,2016-12-25 18:00:17+00:00
813066809284972545,7549,1833,9268930,146817,2016-12-25 17:00:08+00:00
813051746834595840,19949,6874,9268930,146817,2016-12-25 16:00:16+00:00
812781120811126785,7164,1788,9268930,146817,2016-12-24 22:04:54+00:00
812709060537683968,6303,1356,9268930,146817,2016-12-24 17:18:34+00:00
812503143955202048,5744,1149,9268930,146817,2016-12-24 03:40:19+00:00
812466873996607488,7582,1802,9268930,146817,2016-12-24 01:16:12+00:00
812372279581671427,12955,3432,9268930,146817,2016-12-23 19:00:19+00:00
811985624773361665,6924,1313,9268930,146817,2016-12-22 17:23:53+00:00
811744202451197953,7169,1484,9268930,146817,2016-12-22 01:24:33+00:00
811647686436880384,5325,684,9268930,146817,2016-12-21 19:01:02+00:00
811627233043480576,12095,2859,9268930,146817,2016-12-21 17:39:46+00:00
811386762094317568,19902,5996,9268930,146817,2016-12-21 01:44:13+00:00
810984652412424192,5064,1338,9268930,146817,2016-12-19 23:06:23+00:00
810896069567610880,8559,1648,9268930,146817,2016-12-19 17:14:23+00:00
810657578271330305,10447,2475,9268930,146817,2016-12-19 01:26:42+00:00
810284430598270976,33371,10514,9268930,146817,2016-12-18 00:43:57+00:00
810254108431155201,14001,3175,9268930,146817,2016-12-17 22:43:27+00:00
809920764300447744,14803,3690,9268930,146817,2016-12-17 00:38:52+00:00
809808892968534016,0,4592,9268930,146817,2016-12-16 17:14:20+00:00
809448704142938112,6619,1375,9268930,146817,2016-12-15 17:23:04+00:00
809220051211603969,18924,5260,9268930,146817,2016-12-15 02:14:29+00:00
809084759137812480,12591,3312,9268930,146817,2016-12-14 17:16:53+00:00
808838249661788160,9659,2871,9268930,146817,2016-12-14 00:57:20+00:00
808733504066486276,7523,2035,9268930,146817,2016-12-13 18:01:07+00:00
808501579447930884,10776,2459,9268930,146817,2016-12-13 02:39:32+00:00
808344865868283904,40283,19485,9268930,146817,2016-12-12 16:16:49+00:00
808134635716833280,0,5530,9268930,146817,2016-12-12 02:21:26+00:00
808106460588765185,8402,2073,9268930,146817,2016-12-12 00:29:28+00:00
808001312164028416,11868,3322,9268930,146817,2016-12-11 17:31:39+00:00
807621403335917568,13881,3399,9268930,146817,2016-12-10 16:22:02+00:00
807106840509214720,111857,51759,9268930,146817,2016-12-09 06:17:20+00:00
807059379405148160,0,6907,9268930,146817,2016-12-09 03:08:45+00:00
807010152071229440,12500,3640,9268930,146817,2016-12-08 23:53:08+00:00
806629075125202948,70722,32450,9268930,146817,2016-12-07 22:38:52+00:00
806620845233815552,0,5154,9268930,146817,2016-12-07 22:06:10+00:00
806576416489959424,4666,1827,9268930,146817,2016-12-07 19:09:37+00:00
806542213899489280,9747,2222,9268930,146817,2016-12-07 16:53:43+00:00
806242860592926720,0,10905,9268930,146817,2016-12-06 21:04:11+00:00
806219024703037440,6145,1134,9268930,146817,2016-12-06 19:29:28+00:00
805958939288408065,0,5027,9268930,146817,2016-12-06 02:15:59+00:00
805932879469572096,7900,1806,9268930,146817,2016-12-06 00:32:26+00:00
805826884734976000,6241,1721,9269331,146823,2016-12-05 17:31:15+00:00
805823200554876929,0,7494,9268930,146817,2016-12-05 17:16:37+00:00
805520635690676224,5492,1553,9268930,146817,2016-12-04 21:14:20+00:00
805487436403003392,8361,2383,9268930,146817,2016-12-04 19:02:24+00:00
805207613751304193,7497,1629,9268930,146817,2016-12-04 00:30:29+00:00
804738756058218496,13008,3607,9268930,146817,2016-12-02 17:27:25+00:00
804475857670639616,5854,1895,9268930,146817,2016-12-02 00:02:45+00:00
804413760345620481,0,3016,9268930,146817,2016-12-01 19:56:00+00:00
804026241225523202,42152,15089,9268930,146817,2016-11-30 18:16:08+00:00
803773340896923648,9576,2592,9268930,146817,2016-11-30 01:31:12+00:00
803692223237865472,0,6944,9268930,146817,2016-11-29 20:08:52+00:00
803638050916102144,10404,3892,9268930,146817,2016-11-29 16:33:36+00:00
803380650405482500,7411,1774,9268930,146817,2016-11-28 23:30:47+00:00
803321560782307329,0,4970,9268930,146817,2016-11-28 19:35:59+00:00
803276597545603072,9571,2306,9268930,146817,2016-11-28 16:37:19+00:00
802952499103731712,8591,1879,9268930,146817,2016-11-27 19:09:28+00:00
802624713319034886,0,2732,9268930,146817,2016-11-26 21:26:58+00:00
802600418706604034,6778,1386,9268930,146817,2016-11-26 19:50:26+00:00
802572683846291456,8531,2362,9268930,146817,2016-11-26 18:00:13+00:00
802323869084381190,15365,5492,9268930,146817,2016-11-26 01:31:31+00:00
802265048156610565,6634,1301,9268930,146817,2016-11-25 21:37:47+00:00
802239329049477120,8668,2465,9268929,146817,2016-11-25 19:55:35+00:00
802185808107208704,0,251,9268930,146817,2016-11-25 16:22:55+00:00
801958328846974976,7376,1599,9268930,146817,2016-11-25 01:18:59+00:00
801854953262350336,1725,220,9268930,146817,2016-11-24 18:28:13+00:00
801538201127157760,7832,1957,9268930,146817,2016-11-23 21:29:33+00:00
801285448605831168,5752,774,9268930,146817,2016-11-23 04:45:12+00:00
801167903437357056,23230,5530,9268930,146817,2016-11-22 20:58:07+00:00
801127390143516673,0,3711,9268930,146817,2016-11-22 18:17:08+00:00
801115127852503040,7688,1986,9268930,146817,2016-11-22 17:28:25+00:00
800859414831898624,650,91,9268930,146817,2016-11-22 00:32:18+00:00
800855607700029440,0,1521,9268930,146817,2016-11-22 00:17:10+00:00
800751577355128832,10106,2641,9268930,146817,2016-11-21 17:23:47+00:00
800513324630806528,12521,2836,9268930,146817,2016-11-21 01:37:04+00:00
800459316964663297,9058,2064,9268930,146817,2016-11-20 22:02:27+00:00
800443802682937345,0,4035,9268930,146817,2016-11-20 21:00:48+00:00
800388270626521089,10638,2641,9268930,146817,2016-11-20 17:20:08+00:00
800188575492947969,0,3699,9268930,146817,2016-11-20 04:06:37+00:00
800141422401830912,14539,2398,9268930,146817,2016-11-20 00:59:15+00:00
800018252395122689,26917,12352,9269413,146827,2016-11-19 16:49:49+00:00
799774291445383169,0,4379,9268930,146817,2016-11-19 00:40:24+00:00
799757965289017345,7987,2009,9268930,146817,2016-11-18 23:35:32+00:00
799422933579902976,7696,1803,9268930,146817,2016-11-18 01:24:14+00:00
799308762079035393,0,5097,9268930,146817,2016-11-17 17:50:33+00:00
799297110730567681,9403,2570,9268930,146817,2016-11-17 17:04:16+00:00
799063482566066176,7705,2346,9268930,146817,2016-11-17 01:35:54+00:00
798933969379225600,12448,4165,9268930,146817,2016-11-16 17:01:16+00:00
798925684722855936,7170,1364,9268930,146817,2016-11-16 16:28:21+00:00
798705661114773508,0,6234,9268930,146817,2016-11-16 01:54:03+00:00
798701998996647937,0,7268,9268930,146817,2016-11-16 01:39:30+00:00
798697898615730177,0,6114,9268930,146817,2016-11-16 01:23:12+00:00
798694562394996736,0,4652,9268930,146817,2016-11-16 01:09:57+00:00
798686750113755136,0,2185,9268930,146817,2016-11-16 00:38:54+00:00
798682547630837760,0,4440,9268930,146817,2016-11-16 00:22:12+00:00
798673117451325440,0,5236,9268930,146817,2016-11-15 23:44:44+00:00
798665375516884993,0,3687,9268930,146817,2016-11-15 23:13:58+00:00
798644042770751489,0,1748,9268930,146817,2016-11-15 21:49:12+00:00
798628517273620480,0,1867,9268930,146817,2016-11-15 20:47:30+00:00
798585098161549313,0,5290,9268930,146817,2016-11-15 17:54:59+00:00
798576900688019456,0,5497,9268930,146817,2016-11-15 17:22:24+00:00
798340744599797760,0,3147,9268930,146817,2016-11-15 01:44:00+00:00
798209839306514432,9939,2425,9268930,146817,2016-11-14 17:03:50+00:00
797971864723324932,10976,2894,9268930,146817,2016-11-14 01:18:12+00:00
797545162159308800,13906,4626,9268930,146817,2016-11-12 21:02:38+00:00
797236660651966464,18971,6178,9268930,146817,2016-11-12 00:36:46+00:00
797165961484890113,214,24,9268930,146817,2016-11-11 19:55:50+00:00
796904159865868288,0,8369,9268930,146817,2016-11-11 02:35:32+00:00
796865951799083009,7326,1831,9268930,146817,2016-11-11 00:03:42+00:00
796759840936919040,11224,2843,9268930,146817,2016-11-10 17:02:03+00:00
796563435802726400,0,6762,9268930,146817,2016-11-10 04:01:37+00:00
796484825502875648,7204,1656,9268930,146817,2016-11-09 22:49:15+00:00
796387464403357696,10480,3899,9268930,146817,2016-11-09 16:22:22+00:00
796177847564038144,0,13404,9268930,146817,2016-11-09 02:29:25+00:00
796149749086875649,30580,13404,9268930,146817,2016-11-09 00:37:46+00:00
796125600683540480,4745,1688,9268930,146817,2016-11-08 23:01:49+00:00
796116448414461957,8660,2258,9268930,146817,2016-11-08 22:25:27+00:00
796080075804475393,8035,2172,9268930,146817,2016-11-08 20:00:55+00:00
796031486298386433,10293,3511,9268930,146817,2016-11-08 16:47:50+00:00
795464331001561088,46881,22026,9268930,146817,2016-11-07 03:14:10+00:00
795400264262053889,9537,2691,9268930,146817,2016-11-06 22:59:35+00:00
795076730285391872,15364,5111,9268930,146817,2016-11-06 01:33:58+00:00
794983741416415232,0,3169,9268930,146817,2016-11-05 19:24:28+00:00
794926597468000259,9703,2165,9268930,146817,2016-11-05 15:37:24+00:00
794355576146903043,0,9686,9268930,146817,2016-11-04 01:48:22+00:00
794332329137291264,9151,2543,9268930,146817,2016-11-04 00:15:59+00:00
794205286408003585,8775,3119,9269413,146827,2016-11-03 15:51:10+00:00
793962221541933056,15940,4592,9268930,146817,2016-11-02 23:45:19+00:00
793845145112371200,8783,1752,9268930,146817,2016-11-02 16:00:06+00:00
793614319594401792,0,2935,9268930,146817,2016-11-02 00:42:53+00:00
793601777308463104,7592,1522,9268930,146817,2016-11-01 23:53:02+00:00
793500921481273345,10146,2238,9268930,146817,2016-11-01 17:12:16+00:00
793286476301799424,23385,8613,9268930,146817,2016-11-01 03:00:09+00:00
793271401113350145,8271,2255,9268930,146817,2016-11-01 02:00:14+00:00
793256262322548741,18974,7828,9269413,146827,2016-11-01 01:00:05+00:00
793241302385262592,10015,3088,9268930,146817,2016-11-01 00:00:38+00:00
793226087023144960,9300,2727,9268930,146817,2016-10-31 23:00:11+00:00
793210959003287553,8494,2617,9268930,146817,2016-10-31 22:00:04+00:00
793195938047070209,14482,5288,9268930,146817,2016-10-31 21:00:23+00:00
793180763617361921,6574,1873,9268930,146817,2016-10-31 20:00:05+00:00
793165685325201412,8917,2635,9268930,146817,2016-10-31 19:00:10+00:00
793150605191548928,5865,1599,9268930,146817,2016-10-31 18:00:14+00:00
793135492858580992,6098,2368,9268930,146817,2016-10-31 17:00:11+00:00
793120401413079041,12050,3697,9268930,146817,2016-10-31 16:00:13+00:00
792913359805018113,13624,3724,9268930,146817,2016-10-31 02:17:31+00:00
792883833364439040,10736,4014,9268930,146817,2016-10-31 00:20:11+00:00
792773781206999040,7006,1577,9268930,146817,2016-10-30 17:02:53+00:00
792394556390137856,12750,4024,9268930,146817,2016-10-29 15:55:58+00:00
792050063153438720,6790,1677,9268930,146817,2016-10-28 17:07:05+00:00
791821351946420224,0,19765,9268930,146817,2016-10-28 01:58:16+00:00
791784077045166082,0,8927,9268930,146817,2016-10-27 23:30:09+00:00
791780927877898241,0,3566,9268930,146817,2016-10-27 23:17:38+00:00
791774931465953280,42843,20818,9268930,146817,2016-10-27 22:53:48+00:00
791672322847637504,11173,2935,9268930,146817,2016-10-27 16:06:04+00:00
791406955684368384,12509,3866,9268930,146817,2016-10-26 22:31:36+00:00
791312159183634433,8332,2371,9268930,146817,2016-10-26 16:14:55+00:00
791026214425268224,0,3828,9268930,146817,2016-10-25 21:18:40+00:00
790987426131050500,9323,1993,9268930,146817,2016-10-25 18:44:32+00:00
790946055508652032,15891,4400,9268930,146817,2016-10-25 16:00:09+00:00
790723298204217344,0,2152,9268930,146817,2016-10-25 01:14:59+00:00
790698755171364864,7814,1813,9268930,146817,2016-10-24 23:37:28+00:00
790581949425475584,19612,6665,9268930,146817,2016-10-24 15:53:19+00:00
790337589677002753,7432,1771,9268930,146817,2016-10-23 23:42:19+00:00
790277117346975746,11926,2964,9268930,146817,2016-10-23 19:42:02+00:00
790227638568808452,0,3322,9268930,146817,2016-10-23 16:25:25+00:00
789986466051088384,8822,2152,9268930,146817,2016-10-23 00:27:05+00:00
789960241177853952,0,3848,9268930,146817,2016-10-22 22:42:52+00:00
789903600034189313,9804,3890,9268930,146817,2016-10-22 18:57:48+00:00
789628658055020548,7089,1654,9268930,146817,2016-10-22 00:45:17+00:00
789599242079838210,6397,1799,9268930,146817,2016-10-21 22:48:24+00:00
789530877013393408,11107,3169,9268930,146817,2016-10-21 18:16:44+00:00
789314372632018944,8212,2144,9268930,146817,2016-10-21 03:56:25+00:00
789280767834746880,0,4601,9268930,146817,2016-10-21 01:42:53+00:00
789268448748703744,8678,2453,9268930,146817,2016-10-21 00:53:56+00:00
789137962068021249,9245,2613,9268930,146818,2016-10-20 16:15:26+00:00
788908386943430656,26116,11738,9268930,146818,2016-10-20 01:03:11+00:00
788765914992902144,25962,9686,9268930,146818,2016-10-19 15:37:03+00:00
788552643979468800,0,6680,9268930,146818,2016-10-19 01:29:35+00:00
788412144018661376,14754,4944,9268930,146818,2016-10-18 16:11:17+00:00
788178268662984705,6910,1984,9268930,146818,2016-10-18 00:41:57+00:00
788150585577050112,5810,1207,9268930,146818,2016-10-17 22:51:57+00:00
788070120937619456,0,3222,9268930,146818,2016-10-17 17:32:13+00:00
788039637453406209,5806,1235,9268930,146818,2016-10-17 15:31:05+00:00
787810552592695296,8164,2848,9268930,146818,2016-10-17 00:20:47+00:00
787717603741622272,9720,2591,9268930,146818,2016-10-16 18:11:26+00:00
787397959788929025,10349,2673,9268930,146818,2016-10-15 21:01:17+00:00
787322443945877504,7414,1631,9268930,146818,2016-10-15 16:01:13+00:00
787111942498508800,0,6306,9268930,146818,2016-10-15 02:04:45+00:00
786963064373534720,25319,7453,9268930,146818,2016-10-14 16:13:10+00:00
786729988674449408,0,2280,9268930,146818,2016-10-14 00:47:00+00:00
786709082849828864,17388,5744,9268930,146818,2016-10-13 23:23:56+00:00
786664955043049472,10061,2370,9268930,146818,2016-10-13 20:28:35+00:00
786595970293370880,8997,2928,9268930,146818,2016-10-13 15:54:28+00:00
786363235746385920,10299,3228,9268930,146818,2016-10-13 00:29:39+00:00
786286427768250368,7577,2656,9268931,146818,2016-10-12 19:24:27+00:00
786233965241827333,14439,4393,9268931,146818,2016-10-12 15:55:59+00:00
786051337297522688,1356,150,9268931,146818,2016-10-12 03:50:17+00:00
786036967502913536,0,6514,9268931,146818,2016-10-12 02:53:11+00:00
785927819176054784,10835,2994,9268931,146818,2016-10-11 19:39:28+00:00
785872687017132033,6357,1675,9268931,146818,2016-10-11 16:00:24+00:00
785639753186217984,7469,2107,9268931,146818,2016-10-11 00:34:48+00:00
785533386513321988,8605,1845,9268931,146818,2016-10-10 17:32:08+00:00
785515384317313025,5806,1167,9268931,146818,2016-10-10 16:20:36+00:00
785264754247995392,6913,1522,9268931,146818,2016-10-09 23:44:41+00:00
785170936622350336,11398,4511,9268931,146818,2016-10-09 17:31:53+00:00
784826020293709826,9587,3016,9268931,146818,2016-10-08 18:41:19+00:00
784517518371221505,8512,2371,9268931,146818,2016-10-07 22:15:26+00:00
784431430411685888,5450,1184,9268931,146818,2016-10-07 16:33:21+00:00
784183165795655680,18997,7494,9268931,146818,2016-10-07 00:06:50+00:00
784057939640352768,28158,10381,9268931,146818,2016-10-06 15:49:14+00:00
783839966405230592,28438,10073,9268931,146818,2016-10-06 01:23:05+00:00
783821107061198850,6998,1832,9268931,146818,2016-10-06 00:08:09+00:00
783695101801398276,9891,2999,9268931,146818,2016-10-05 15:47:27+00:00
783466772167098368,7993,2078,9268931,146818,2016-10-05 00:40:09+00:00
783391753726550016,16021,5103,9268931,146818,2016-10-04 19:42:03+00:00
783347506784731136,0,5163,9268931,146818,2016-10-04 16:46:14+00:00
783334639985389568,27548,10905,9268931,146818,2016-10-04 15:55:06+00:00
783085703974514689,7744,2025,9268932,146818,2016-10-03 23:25:55+00:00
782969140009107456,22857,6907,9268932,146818,2016-10-03 15:42:44+00:00
782747134529531904,7082,1322,9268932,146818,2016-10-03 01:00:34+00:00
782722598790725632,16331,5027,9268932,146818,2016-10-02 23:23:04+00:00
782598640137187329,7393,1770,9268932,146818,2016-10-02 15:10:30+00:00
782305867769217024,15745,5135,9268932,146818,2016-10-01 19:47:08+00:00
782021823840026624,0,5750,9268932,146818,2016-10-01 00:58:26+00:00
781955203444699136,10584,3146,9268932,146818,2016-09-30 20:33:43+00:00
781661882474196992,9894,2529,9268932,146818,2016-09-30 01:08:10+00:00
781655249211752448,3790,1056,9269415,146828,2016-09-30 00:41:48+00:00
781524693396357120,19619,5154,9268932,146818,2016-09-29 16:03:01+00:00
781308096455073793,6759,2391,9268932,146818,2016-09-29 01:42:20+00:00
781251288990355457,7932,1932,9268932,146818,2016-09-28 21:56:36+00:00
781163403222056960,9293,2585,9268932,146818,2016-09-28 16:07:23+00:00
780931614150983680,20517,6762,9268932,146818,2016-09-28 00:46:20+00:00
780858289093574656,6817,1870,9268932,146818,2016-09-27 19:54:58+00:00
780800785462489090,5201,1203,9269415,146828,2016-09-27 16:06:28+00:00
780601303617732608,11446,3128,9268932,146818,2016-09-27 02:53:48+00:00
780543529827336192,5961,1629,9268932,146818,2016-09-26 23:04:13+00:00
780496263422808064,0,3432,9268932,146818,2016-09-26 19:56:24+00:00
780476555013349377,0,104,9268932,146818,2016-09-26 18:38:05+00:00
780459368902959104,5005,1005,9268932,146818,2016-09-26 17:29:48+00:00
780192070812196864,8226,2093,9268932,146818,2016-09-25 23:47:39+00:00
780092040432480260,0,2144,9268932,146818,2016-09-25 17:10:10+00:00
780074436359819264,11449,4586,9268932,146818,2016-09-25 16:00:13+00:00
779834332596887552,17792,6514,9268932,146818,2016-09-25 00:06:08+00:00
779377524342161408,8273,2895,9268932,146818,2016-09-23 17:50:56+00:00
779124354206535695,0,17055,9268932,146818,2016-09-23 01:04:56+00:00
779056095788752897,13933,4222,9268932,146818,2016-09-22 20:33:42+00:00
778990705243029504,18792,6666,9268932,146818,2016-09-22 16:13:51+00:00
778774459159379968,0,9178,9268932,146818,2016-09-22 01:54:34+00:00
778764940568104960,823,338,9268932,146818,2016-09-22 01:16:45+00:00
778748913645780993,6473,1210,9268932,146818,2016-09-22 00:13:04+00:00
778650543019483137,5429,1395,9268932,146818,2016-09-21 17:42:10+00:00
778624900596654080,4347,944,9268932,146818,2016-09-21 16:00:17+00:00
778408200802557953,12891,4014,9268932,146818,2016-09-21 01:39:11+00:00
778396591732486144,0,11360,9268933,146818,2016-09-21 00:53:04+00:00
778383385161035776,5514,1021,9268933,146818,2016-09-21 00:00:35+00:00
778286810187399168,9760,3068,9268933,146818,2016-09-20 17:36:50+00:00
778039087836069888,8000,2470,9268933,146818,2016-09-20 01:12:28+00:00
778027034220126208,6204,1495,9268933,146818,2016-09-20 00:24:34+00:00
777953400541634568,0,3275,9268933,146818,2016-09-19 19:31:59+00:00
777885040357281792,6005,1518,9268933,146818,2016-09-19 15:00:20+00:00
777684233540206592,10641,2732,9268933,146818,2016-09-19 01:42:24+00:00
777641927919427584,0,3930,9268933,146818,2016-09-18 22:54:18+00:00
777621514455814149,8236,2346,9268933,146818,2016-09-18 21:33:11+00:00
777189768882946048,13357,3993,9268933,146818,2016-09-17 16:57:35+00:00
776819012571455488,0,12636,9268933,146818,2016-09-16 16:24:19+00:00
776813020089548800,4619,1118,9268933,146818,2016-09-16 16:00:31+00:00
776477788987613185,8263,2569,9268933,146818,2016-09-15 17:48:25+00:00
776249906839351296,0,8482,9268933,146818,2016-09-15 02:42:54+00:00
776218204058357768,28143,14762,9268933,146818,2016-09-15 00:36:55+00:00
776201521193218049,9037,2341,9268933,146818,2016-09-14 23:30:38+00:00
776113305656188928,11138,4035,9268933,146818,2016-09-14 17:40:06+00:00
776088319444877312,1718,141,9268933,146818,2016-09-14 16:00:49+00:00
775898661951791106,0,15572,9268933,146818,2016-09-14 03:27:11+00:00
775842724423557120,11052,2469,9268933,146818,2016-09-13 23:44:54+00:00
